ID,true,pred
TRAIN_12839,작업전 안전교육 실시와 현장점검을 통한 철저한 재발 방지 대책.,
TRAIN_12840,"개인 안전보호구 착용, 작업 전 안전교육 강화, 작업자 안전조치 강화 및 안전사고 예방교육 철저 시행을 통한 현장 관리.",
TRAIN_12841,작업 공간 개선과 해당 공종 작업방법에 대한 특별안전교육 강화 필요성.,
TRAIN_12842,안전관리 철저에 대한 재발 방지 대책과 향후 조치 계획.,
TRAIN_12843,작업 전중후 안전교육 실시와 작업자 건강 상태 체크를 통한 재발 방지 대책 마련.,
TRAIN_12844,"작업자, 신호수 및 장비기사의 교육 실시와 신호 점검을 포함한 재발 방지 및 향후 조치 계획.",
TRAIN_12845,작업 전 반입된 장비에 대한 공도구 검사 실시.,
TRAIN_12846,"자재 양중 시 신호수 교육 이수한 경력 있는 작업자 배치, 작업 전 특별 안전 교육 실시, TBM 실시로 안전 의식 고취 및 미숙력공 저위험 작업 배치와 관리 감독 철저.",
TRAIN_12847,근로자 안전보건교육 실시 및 건강상태 확인 후 작업투입과 사고자의 인공관절수술 후 퇴원이 포함된 조치 계획.,
TRAIN_12848,근로자 전원 특별안전보건교육 실시.,
TRAIN_12849,관리감독 강화와 안전교육 실시를 통한 사고 재발 방지 대책.,
TRAIN_12850,안전대책 강화를 통한 재발 방지 및 향후 조치 계획.,
TRAIN_12851,"작업자 안전교육 강화와 협력사 포함 관리감독자를 대상으로 한 1일 안전요원 선정 및 현장점검(안전순찰) 강화, 시공자 및 감리자의 근로자 안전교육 실시 철저, 형식적 점검 지양 및 안전사고 방지를 위한 현장점검(안전순찰) 강화.",
TRAIN_12852,"작업자 이동통로 평탄성 확보와 안전통로 확보, 공사관리관 현장 확인 점검 및 교육 실시, 관리감독자 안전초치 확인 후 작업 실시.",
TRAIN_12853,작업 전 공정의 순서 교육과 작업 중 발생할 수 있는 위험에 대한 안전 교육 및 작업 투입.,
TRAIN_12854,인력으로 자재 양중 시 자재적재구간 타 근로자 통제 조치 시행.,
TRAIN_12855,통행로 정리정돈 철저와 작업 시 주변 안전 확인 철저를 통한 안잔사고 예방 현장 지도.,
TRAIN_12856,재발 방지를 위한 안전계획 수립과 특별안전교육 실시 및 공사관계자 전파.,
TRAIN_12857,미끄러짐 사고 발생 방지를 위한 공사현장 청소 및 정리정돈 철저 권고와 장소 청소 및 정리로 재발사고 방지 신중 기함.,
TRAIN_12858,건설기계 노무자 장비조합 작업 시 안전관리 철저와 관련 교육 실시 및 사례 전파.,
TRAIN_12859,작업 전 안전교육 실시와 자재하역 안전수칙 준수 교육을 통한 현장근로자 특별안전교육 실시.,
TRAIN_12860,"현장 사고로부터 근로자를 보호하고 유해위험요인을 사전에 인지할 수 있도록 관련 교육 실시, 안전수칙 마련, 작업계획서 작성 및 작업자 숙지, 적정인원과 배치위치를 작업여건에 맞추어 시행하며, 안전교육 강화 및 안전담당자 배치, 정기 및 수시 교육을 통해 위험요소를 철저히 숙지시키고 재해사례의 발생원인 분석을 통한 재발 방지 대책 강구로 지속적인 안전 확보.",
TRAIN_12861,"안전통로 확보와 자재 정리정돈, 작업자 안전교육 실시를 통한 재발 방지 대책.",
TRAIN_12862,"반복작업 시 무리한 행동 동작 금지, 충분한 휴식, 근골격계 질환 예방 관리 철저.",
TRAIN_12863,"인양로프 사용 및 관리감독자 수시 점검을 포함한 재발 방지 대책과 인입 작업 전 인양로프 상태 점검, 작업자 간 수신호 및 작업상태 상호검사, 맨홀 인입작업에 대한 올바른 작업방법 교육 실시를 통한 향후 조치 계획.",
TRAIN_12864,상차작업 전 작업자 특별안전교육 실시 강화에 따른 향후 조치 계획.,
TRAIN_12865,"시공계획서 준수, 작업 전 안전회의 실시, 위험작업반경 내 접근금지 및 공사 중지와 공사장 내 안전사고 관련 위험요인에 대한 긴급안전점검 실시.",
TRAIN_12866,동바리 설치 해체 등 위험작업 구역의 타 근로자 출입통제 조치 철저와 사고사례 전파 및 동일한 사고 발생 방지를 위한 교육 실시 및 관리감독 강화.,
TRAIN_12867,"해치발판 닫는 방법 및 자세에 대한 안전교육 실시와 승하강로 통행 시 몸의 균형 유지에 관한 현장 실습 실시, 수시 점검을 통한 현장 관리 감독자의 안전 관리 철저 지도.",
TRAIN_12868,작업자 교육 실시와 관리감독 수시 점검을 통한 동일 사고 발생 방지 및 공사 관계자 협조를 통한 향후 조치 계획.,
TRAIN_12869,안전교육 강화와 작업자 안전의식 확보를 통한 재발 방지 대책 및 작업 시 추가적인 현장 안전교육 실시 계획.,
TRAIN_12870,"작업자 안전교육 실시와 자재하역 등 위험작업에 경험이 많은 숙련된 유도자를 배치하며, 경사지 및 수평 불균형 구간에서 하역작업 금지 조치 시행.",
TRAIN_12871,"안전대 고리체결 후 작업 및 내려오도록 하며, 고령 작업자의 경우 하부에 팀원이 완전히 내려올 때까지 보조할 수 있도록 교육 및 이행 지도 예정.",
TRAIN_12872,"TBM 시 작업장소 및 상황에 대한 사전 설명과 안전 지도 실시, 시설물 설치 전 바닥면 자재 잔존 유무 및 정리정돈 상태 확인 후 청소 실시, 현장 방문 및 사고 조사 완료, 재발 방지 대책 수립 확인.",
TRAIN_12873,작업 전 현장 세팅 체크를 통한 재발 방지 대책 마련.,
TRAIN_12874,전 근로자 재발 방지 교육과 동일공종 안전교육 실시를 통한 재발 방지 대책.,
TRAIN_12875,이동 시 집중력 저하 행동 자제 교육과 시공자 및 감리자에 대한 행정지도 및 재발 방지 대책 수립 요청.,
TRAIN_12876,작업 안전과 관련하여 각별히 유의하여 안전 확보를 위한 교육 철저.,
TRAIN_12877,안전관리교육 철저와 작업전 안전교육 관리감독 철저를 통한 재발 방지 대책.,
TRAIN_12878,"적재된 석재 운반 및 시공 시 자재 전도 방지 조치 실시, 대리석 특성에 맞춰 세워진 방향이 아닌 측면의 파렛트를 해체하여 운반, 적재된 자재 주변 정리 및 청소 철저, 공사장 자체 안전점검 실시 및 안전사고 재발 방지를 위한 대책 수립 제출.",
TRAIN_12879,"작업 전 주변 미끄럼 등 위험요소 제거와 근로자 안전교육 실시, 안전관련 문서 시달 및 작업자 안전교육 철저 당부.",
TRAIN_12880,"개인 안전장구류 착용 점검 및 안전 교육 실시, 안전 장구류 미착용에 대한 철저한 관리 감독, 고소 작업 시 안전대 착용을 포함한 작업자 안전교육의 철저한 실시, 현장 소장 등 관리 감독자의 개인 안전장구류 착용 재강조, 안전 로프 등 안전시설물 설치상태 점검.",
TRAIN_12881,사고 발생 원인 조사 및 작업자 안전 교육 실시와 재발 방지 대책 수립 예정.,
TRAIN_12882,단순 과실로 인한 대응사항 없음에 대한 재발 방지 대책과 향후 조치 계획.,
TRAIN_12883,유사사고 발생 방지 교육 실시와 화물 적재 시 관리 감독자의 철저한 감독.,
TRAIN_12884,외부 잔여 도장작업 고소작업 장비(스카이) 이용 시 안전 보호구 착용 예정.,
TRAIN_12885,불안전한 자세에 대한 작업자 안전교육과 근로자 안전관리 및 시공사 감독 철저.,
TRAIN_12887,작업주변 지장물 정리 및 작업시 작업자에게 영향을 미칠 지장물 제거.,
TRAIN_12888,작업자 안전교육 철저와 경미한 사고 발생 시 즉시 보고 및 건설공사 안전관리 종합정보망 등록 철저를 통한 안전 관련 재발 방지 대책.,
TRAIN_12889,고소작업대 점검시 주의사항 교육과 특별안전교육을 통한 기계장치운영 및 점검시 취급 주의 강화.,
TRAIN_12890,"피해 발생 원인 상세 분석 및 전문가 컨설팅, 근로자 교육, 관계기관 안전점검 우선 대상 적용, 부상근로자 회복 및 상태 점검 확인 등.",
TRAIN_12891,장비 및 작업자 간 상호작업 시 신호수 배치 및 분리작업과 건설기계 작업 시 안전거리 확보 및 신호수 배치 등 안전관리 강화.,
TRAIN_12892,사고 발생 사례 안내 및 상시 교육과 현장 관리 교육을 통한 재발 방지 대책과 향후 조치 계획.,
TRAIN_12893,안전교육 실시와 안전관리 강화를 통한 재발 방지 대책.,
TRAIN_12894,불안전한 행동에 대한 안전교육 강화를 통한 재발 방지 대책 및 향후 조치 계획.,
TRAIN_12895,안전대책 강화를 통한 재발 방지 방안 마련.,
TRAIN_12896,전동드릴 사용 시 면장갑 착용과 동시 작업 시 신호를 할 수 있는 관리감독자 배치에 따른 현장 안전관리 준수 요청.,
TRAIN_12897,"해체 및 정리 작업 구간의 출입 통제와 근로자 우회 유도, 안전 통로 주변 자재 정리, 재해 사례 관련 근로자 교육 실시, 그리고 주 이동 통로 주변 자재 적재 금지 및 수시 정리 작업 실시.",
TRAIN_12898,작업 전 TBM 시행 시 위험요소 및 작업절차에 대한 작업자 교육과 협력사 전체 근로자를 대상으로 한 특별안전교육 실시.,
TRAIN_12899,"작업대 및 작업발판 설치기준 준수 관련 안전교육 강화와 작업대 등 설치곤란 구간 작업에 대한 안전대책 강구, 관리감독 강화, 작업계획 수립 및 이행관리 강화, 계획 외 돌발작업 철저 관리, 위험작업 시 특별안전교육 시행 및 근로자 안전의식 고취활동 강화.",
TRAIN_12900,사고사례 교육 및 2인 1조 작업에 관한 관리감독 실시.,
TRAIN_12901,"작업 전 안전교육 실시 및 안전수칙과 작업방법 숙지, 작업현장 자재 및 위험물 정리정돈, 적합한 개인보호구 지급 및 상시 착용을 통한 재발 방지 대책과 잠재된 위험요소 파악 및 제거를 위한 향후 조치 계획.",
TRAIN_12902,"작업자 보호와 안전 대책 수립, 관련 교육 실시 및 작업자 안전을 최우선으로 하는 안전계획 수립.",
TRAIN_12903,높이적치된 자재들을 낮게 적재하고 현장관리인을 추가 배치하며 자재 관리 및 안전 관리를 철저히 하는 조치.,
TRAIN_12904,"작업절차 및 사고 발생 전 안전교육 철저, 2인 1조 사전작업 교육 철저, 유리압착기 사용 유도와 함께 사고 미발생을 위한 공정별 대책 및 방안 수립과 안전관리 철저 공문 송부.",
TRAIN_12905,터파기 작업 중 연약지반 다짐 철저 및 안전교육 실시 통보.,
TRAIN_12906,기존 타워크레인 전면해체 후 타 기종 타워크레인으로 재설치 및 원남교회 기숙사 건물 지붕 파손 관련 피해보상 협의 진행.,
TRAIN_12907,작업자 불안전행동 방지교육 실시와 산재처리를 통한 재발 방지 대책.,
TRAIN_12908,계류로프(PP로프) 아이 부분에 유도로프 설치와 산업재해조사표 제출 및 재발 방지 대책의 철저한 이행.,
TRAIN_12909,작업 시 관리 감독자의 상주 확인과 압송관 청소 시 주변 인원의 철저한 통제를 통한 재발 방지 대책과 제출된 서류 확인 및 안전교육 강화를 포함한 향후 조치 계획.,
TRAIN_12910,TBM 시 위험요소 및 안전대책 주지와 롤러 배관 이탈방지 조치로 잔여공사 안전관리 및 현장관리 철저.,
TRAIN_12911,작업자 안전교육과 장비 운용환경에 대한 충분한 교육 실시.,
TRAIN_12912,건설기계 사용 작업 시 작업자 보호를 위한 신호수 배치 및 수신호 교육 실시.,
TRAIN_12913,"근로자 작업방법 사전교육 실시, 장비운전원과 작업원 신호체계 확인, 관리감독자 근접관리, 위험성평가 개선대책 수시 교육을 포함한 재발 방지 대책과 향후 조치 계획.",
TRAIN_12914,상층 작업 시 외부로 낙하물 주의 교육 안내.,
TRAIN_12915,"작업전 현장안전교육 활동 강화, 일일장비점검 실시, 현장관리감독 강화 및 현장점검과 작업전 안전교육 철저 지시를 통한 재발 방지 대책 마련.",
TRAIN_12916,"이동통로 확보와 안전표지판 설치, 교육 실시를 통한 재발 방지 대책 및 향후 조치 계획.",
TRAIN_12917,안전관리교육의 철저한 시행.,
TRAIN_12918,작업자 안전교육 철저 및 안전사고 예방을 통한 재발 방지 대책과 향후 조치 계획.,
TRAIN_12919,"무거운 배관 이동 시 2인 1조 작업 원칙과 함께 작업 방법 및 요령 교육 실시, 중량물 취급 시 하부 고임목 설치를 통한 협착 방지 조치 계획.",
TRAIN_12920,"사다리 작업 시 아웃트리거 설치 및 지반 상태 확인, 해당 내용 전파와 안전관리 교육 실시, 안전 관리 철저, 작업자 산재 처리 및 재발 방지 대책 조치 여부 확인과 관리 감독 철저.",
TRAIN_12921,안전교육 실시 및 사고 전파를 통한 경각심 제고.,
TRAIN_12922,"안전계단 이상유무 점검 및 확인과 TBM 시행 시 작업자 전체 사고사례 교육 및 재발 방지 안전교육 시행, 사고 발생 현장 확인 및 유사 사고 발생 가능성 확인, 안전 관리 업무 강조 지시.",
TRAIN_12923,"갑작스러운 기상 변화를 대비한 보호망 바람통과 구멍 설치, 벽이음 보강, 기상 특이사항 예보시 당직자 배치와 현장 보완조치 확인 및 공사중지 해제.",
TRAIN_12924,재발 방지 대책과 향후 조치 계획의 부재.,
TRAIN_12925,"근로자의 승강 및 이동을 위한 작업환경 구축과 작업 전후 위험요소 점검, 안전시설물 설치, 근로자 보호구 착용 및 안전교육의 철저함.",
